id,song,country
1700,Alter Bridge - Open Your Eyes,0.01654
1593,Elefante - El Abandonao,0.016533
995,Kumbia Altarz - Chiquilla,0.016522
1259,Prince - Little Red Corvette,0.01648
563,Alison Krauss - Foolish Heart,0.016479
850,The Pharcyde - Ya Mama (Instrumental),0.016429
1484,Young Jeezy - Soul Survivor,0.016297
1649,Tokyo Police Club - Juno,0.016264
1282,Ratt - Slip Of The Lip,0.016207
1674,Pamela Williams - Elixir,0.016167
1849,Charanga La Tapa - Vamono's Pa'l Monte,0.016096
1059,Brian Eno - Zawinul ? Lava,0.016041
668,Jack Jones - Autumn Leaves,0.015997
1317,Tito - Caile,0.015938
16,Jerry Douglas?Russ Barenberg?Edgar Meyer - Big Bug Shuffle,0.015911
407,"Morricone, Ennio - Sergio Leone Suite",0.015895
1499,Van Morrison - Tupelo Honey,0.015887
142,"Slim Harpo - Tip On In, Part 1",0.015879
1815,Sam Bush - Ozzie & Max,0.015731
1171,Cal Tjader - Stardust,0.015717
1676,Doc Watson - Little Orphan Girl (Live),0.015677
458,Jars Of Clay (Holiday) - I Heard The Bells On Christmas Day,0.015673
424,Scorpions - Don't Stop At The Top,0.015664
1289,Donnie McClurkin - Church Medley,0.015644
441,Bob Brookmeyer - Skylark,0.015603
705,Al Stewart - On The Border,0.015553
472,Benny Carter - Long Ago And Far Away,0.0155
1618,Public Enemy - Fight The Power,0.015458
1378,Gordon Bok - Jericho,0.0154
1523,Marvin Gaye - Let's Get It On,0.015367
1053,Shudder To Think - Own Me,0.015333
1826,As One - In The Arms Of You,0.015327
1696,Charles Wright & The Watts 103rd Street Rhythm Band - Express Yourself,0.015228
567,Lowell Fulson - Western Union Blues,0.01519
1119,Tony Bennett - She's Funny That Way,0.015187
963,Broken Social Scene - Our Faces Split The Coast In Half,0.015149
1105,John Butler Trio - Funky Tonight,0.014949
1048,Dire Straits - Once Upon A Time In The West,0.014945
1478,Stevie Wonder - For Once In My Life,0.014917
423,Scorpions - Big City Nights,0.014909
1010,"Boccherini, Luigi - Cello Concerto In A Major, G. 475",0.014869
583,Jimmy Dorsey - Begin The Beguine,0.014862
1821,Sam Bush - Same Ol' River (live),0.014811
1666,Grandmaster Flash & The Furious Five - Scorpio,0.014795
793,Delroy Wilson - Pretty Girl,0.014751
19,RJD2 - All For You,0.014623
1517,Furry Lewis - Big Chief Blues,0.014533
1148,Converge - Distance And Meaning,0.014469
913,Dan Crary - Lady's Fantasy,0.014358
556,The Adverts - Safety In Numbers (Live),0.014328
429,Marcus Johnson - Just Doing What I Do,0.014309
438,Reuben Morgan - My Redeemer Lives,0.014303
396,Smokie Norful - Celebrate,0.014293
823,Imogen Heap - The Walk,0.01427
1583,Dennis Alcapone & Prince Jazzbo - Lorna Banana,0.014268
867,Kate Havnevik - Sleepless,0.014242
1285,Parts & Labor - Long Way Down,0.014216
180,Korn - Blind,0.014211
1217,Guitar Shorty - Loosen Up,0.0142
528,John Danley - Lorianne,0.01415
933,"Breather Resist - Long Nights, Short Fuses",0.014129
1606,Botch - Japan (live),0.014118
219,Sevendust - Enemy,0.01409
240,Jerry Bergonzi - Outhouse,0.014043
1290,Donnie McClurkin - He's Calling You,0.013945
689,Al Di Meola - Black Pearls,0.013891
941,Guns N' Roses - Paradise City,0.013886
938,Wes Montgomery - Road Song,0.013859
746,Ian Van Dahl - Castle In The Sky,0.013834
1765,Kenny Clarke's Sextet - Oblique,0.013776
986,"Beck, Ignaz, Franz - Overture (Sinfonia) In G Major, Op. 1?5 (Callen 5)",0.013732
813,Louis Armstrong (Holiday) - Winter Wonderland,0.013718
882,Duran Duran - Come Undone,0.013708
257,Antonio Carlos Jobim - Agua De Beber (Live),0.013699
946,Guns N' Roses - Sweet Child O' Mine,0.013673
183,Chubby Checker - Pony Time,0.013612
1813,Sam Bush - Big Mon,0.013582
320,Hilary Stagg - Land Of Oz,0.013529
1393,Marvin Sapp - Give Thanks,0.01344
293,Josh White - One For My Baby,0.013413
461,Worm Is Green - Army Of Them,0.013334
1079,AC?DC - You Shook Me All Night Long,0.013312
1792,The Dirty Projectors - Since I Opened,0.013308
1654,Jake Schepps - In The American West? Rocky Ford,0.013279
1027,"Boccherini, Luigi - String Quartet In E Minor, G. 202 (Op. 32?2)",0.013263
1441,"Dittersdorf, Karl Ditters von - Symphony After Ovid's ""Metamorphoses"" No. 4 In F Major (""Die Rettung Der Andromeda Durch Perseus"")",0.013251
63,Leroy Carr - My Woman's Gone Wrong,0.013195
967,"Skafish (Holiday) - O Come, O Come Emmanuel",0.013181
1383,Sade - By Your Side,0.013157
1240,Drive-By Truckers - The Day John Henry Died,0.013146
102,"Bing Crosby - It's Been A Long, Long Time",0.013131
1459,Del Tha Funkee Homosapien - If You Must,0.013066
1386,Foghat - Drivin' Wheel,0.013031
220,Sevendust - Shine,0.013026
1510,"Furry Lewis - Furry's Rag (Take Your Time, Baby)",0.012986
181,Korn - Make Me Bad,0.01291
1392,Will Ackerman (Holiday) - Emmanuel,0.01284
364,Laurence Juber (Holiday) - Away In A Manger,0.012827
170,"Rachmaninov, Sergey - Etudes-tableaux, For Piano, Op. 33",0.01281
1213,Les Brown And His Band Of Renown - Moonlight In Vermont,0.012782
1669,Brett Dennen - One Who Loves You The Most,0.012676
706,Al Stewart - Time Passages,0.012663
455,Skid Row - Youth Gone Wild,0.012633
1726,Bond - Space,0.012623
1412,K-Ci & JoJo - Crazy,0.012617
964,Broken Social Scene - Shampoo Suicide,0.012591
1675,Doc Watson - Liitle Orphan Girl (Live),0.01251
1235,Clifford Brown - Hymn Of The Orient,0.012478
898,Kidz In The Hall - Don't Stop,0.012463
1540,Tommy Flanagan - While You Are Gone,0.012387
959,Broken Social Scene - Cause = Time,0.012376
579,War - Why Can't We Be Friends,0.012372
844,The Pharcyde - Passing Me By,0.012313
1379,Gordon Bok - Sailor's Carol,0.012254
682,Will Smith - Gettin' Jiggy Wit It,0.012245
1577,Mike Dowling - Ragged And Dirty,0.012224
1715,Junior Brown - Freedome Machine,0.012159
1267,Jennifer Haines (Holiday) - Cantique De Noel (O Holy Night),0.01214
143,Slim Harpo - You Can't Make It,0.012088
1764,Tiamat - For Her Pleasure,0.012012
477,Cannonball Adderley - You' re A Weaver Of Dreams,0.011999
1284,Ratt - You're In Trouble,0.011985
40,Ella Fitzgerald - These Foolish Things,0.011958
770,Janis Figure - Mechanical Bull,0.011953
1005,"Boccherini, Luigi - Symphony In A Major, G. 508 (Op. 12?6)",0.011936
1789,Ohio Players - Fire,0.011927
237,Victor Manuelle - Tengo,0.011812
966,Skafish (Holiday) - Joy To The World,0.011806
1736,Preston Reed - Ladies Night,0.011803
978,"Lucky Thompson - Take The ""A"" Train",0.011799
939,Guns N' Roses - November Rain,0.011781
999,"Ruben Studdard - Fix it, Jesus (feat. Harvey Watkins Jr.)",0.011742
544,Black Lips - Burried Alive,0.011692
910,Dan Crary - Tom & Jerry,0.011636
1771,David Grisman & Tony Rice - Morning Sun,0.011629
1138,Ella Fitzgerald & Louis Armstrong - A Foggy Day,0.01158
1090,AC?DC - What Do You Do For Money Honey,0.011576
324,John Scofield - Beep Beep,0.011448
347,Joe Jackson - Baby Stick Around,0.011436
1860,Nas - The Message,0.011388
196,The Jackson Southernaires - Lead Me,0.011384
1728,Eddie Fisher (Holiday) - My Favorite Things,0.011383
535,John Hammond - Little Rain Falling,0.011333
343,Chick Corea Elektric Band - Passage,0.011322
681,Mudvayne - Fall Into Sleep,0.011319
745,Ian Van Dahl - Inspiration,0.011259
49,Dan Crary (Holiday) - What Child Is This (USA),0.011225
1078,AC?DC - It's A Long Way To The Top (If You Wanna Rock 'n' Roll),0.011225
697,Brother Ali - Uncle Sam Goddamn,0.011196
897,Kidz In The Hall - Wassup Jo',0.011184
658,Tetsu Inoue - Mini Moon,0.011109
1863,"The Dukes Of Dixieland - Sunrise, Sunset",0.011097
1730,See You Next Tuesday - Forever On Deaf Ears,0.011067
820,!!! (Chk Chk Chk) - All My Heroes Are Wierdos,0.01103
1662,George Acosta - Tranzy State Of Mind (Club Mix),0.010963
254,Flyleaf - I'm So Sick,0.010951
1051,Dire Straits - So Far Away,0.010944
786,Adele - Best For Last,0.010916
1527,"Marvin Gaye - Got To Give It Up, Part 1 ( Live)",0.010897
1607,Botch - Liquored Up And Laid,0.010883
780,Daddy Yankee - Rompe,0.010875
1019,"Boccherini, Luigi - Quintet For Guitar & Strings In D Minor, G. 445 (arrangement Of Piano Quintet, G. 416)",0.010869
1460,Del Tha Funkee Homosapien - Phoney Phranchise,0.010836
1021,"Boccherini, Luigi - Quintet For Guitar & Strings In G Major, G. 450 (Arrangement Of Quintet For Flute And Strings, G. 531 & String Quartet, G. 240)",0.010819
1492,ABORTED - Clinical Colostomy,0.010801
157,Justin Hinds & The Dominoes - Over The River,0.010795
634,Harold Melvin & The Blue Notes - Don't Leave Me This Way,0.010774
675,The Commodores - Lady (You Bring Me Up),0.010762
1216,The Five Blind Boys Of Alabama - Let Me Hear My Mother Pray Again,0.010736
136,Lester Young - Foggy Day (Live At Birdland),0.010693
722,"Faure, Gabriel - Sonata For Cello & Piano No. 2 In G Minor, Op. 117",0.010684
1277,Lords Of The Underground - Funky Child,0.010658
677,The Commodores - Easy,0.010645
161,"Strauss, Richard - Eine Alpensinfonie (An Alpine Symphony) For Orchestra, Op. 64 (TrV 233)",0.010642
1811,Jarabe De Palo - Agua,0.01058
947,At The Gates - Blinded By Fear,0.010567
1007,"Boccherini, Luigi - Cello Concerto In C Major, G. 573",0.010541
1511,Furry Lewis - Goin' To Kansas City,0.010526
1625,Generation J - Jesus Loves Me Medley,0.010517
1516,Furry Lewis - Baby You Don't Want Me,0.010494
1768,David Grisman & Tony Rice - Swing '42,0.010455
1528,Marvin Gaye - Got To Give It Up,0.010419
479,"Bill Haley & His Comets - Shake, Rattle And Roll",0.010406
1858,Nas - Nas Is Like,0.010344
64,Leroy Carr - Sloppy Drunk Blues,0.010342
87,Christmas Cookies (Holiday) - The Christmas Song,0.010334
1033,"Boccherini, Luigi - Symphony In C Minor, G. 519 (Op. 41)",0.010332
227,Johannes Linstead - Cielo Azul,0.010271
469,Soda Stereo - Sueles Dejarme Solo,0.010269
840,Teddy Wilson - Mean To Me,0.010268
636,Behemoth - Slaves Shall Serve,0.010222
1264,Dead Confederate - Shadow The Walls,0.010189
97,John Zorn - Zhakor,0.010184
1636,Rihanna - Umbrella,0.010134
595,"Boyce, William - Trio Sonata No. 9 In C Major",0.010132
340,"Brand New - Okay I Believe You, But My Tommy Gun Don't",0.010129
1311,Kenny Loggins - Danger Zone,0.010085
1838,Avril Lavigne - Sk8er Boi,0.010061
1195,Lismore - Tremolo,0.010059
213,DJ Muggs Vs GZA - Unstoppable Threats (Instrumental),0.010041
264,Antonio Carlos Jobim - O Grande Amor,0.010036
893,Sonicflood - I Could Sing Of Your Love Forever,0.00998
1086,AC?DC - Who Made Who (Live),0.009975
508,Gospel Four - It's Just A Matter Of Time,0.009947
363,Danny Gatton & Tom Principato - I'm On Fire (Live),0.009938
1401,Liquid Mind - Balance,0.009917
851,Talib Kweli - I Try,0.009914
666,DJ Khaled - We Takin' Over,0.009891
482,Butch Thompson (Holiday) - We Three Kings,0.009884
325,John Scofield - Boozer,0.009855
443,David Wilcox - Common As The Rain,0.009847
189,Underworld - Born Slippy,0.009798
1370,Finger Eleven - First Time,0.009787
872,The Bronx - Cobra Lucha,0.009773
1830,Wreckless Eric - Whole Wide World,0.00973
187,Gladys Knight & The Pips - I Heard It Through The Grapevine,0.009724
1775,Mar-Keys - Pop-Eye Rider,0.009697
863,The Allman Brothers Band - Can't Take It With You,0.009615
228,Johannes Linstead - La Rumbita,0.009583
1767,David Grisman & Tony Rice - I Am A Pilgrim,0.009571
30,Willie Colon & Ruben Blades - Pedro Navaja,0.009567
1158,Fred McDowell - Write Me A Few Of Your Lines,0.009541
525,Jean-Luc Ponty - Eulogy To Oscar Romero,0.009409
448,"Pichl, Vaclav - Symphony In C Major, Z21",0.009398
1218,The Handshake Murders - New Enemy,0.009391
1477,Stevie Wonder - Superstition,0.009366
1193,Guardian - Power Of Love,0.009352
1566,Boz Scaggs - It All Went Down The Drain (Live),0.009321
856,Corciolli - Work (Water),0.009289
1133,Men Of Steel - O'Carolan's Quarrel With The Landlady (Live),0.009266
773,"Baguer, Carlos - Symphony No. 18 In B Flat Major",0.009223
1211,Mixmaster Mike - Bazooka Kanyon,0.009189
908,Branford Marsalis - Swingin' At The Haven,0.009186
1663,Gnarls Barkley - Crazy,0.009159
533,Rise Against - The Good Left Undone,0.009134
1356,"James Brown - Hot Pants, PT.1",0.009095
886,Mice Parade - Circle None,0.009062
1808,Sugarloaf - Green-Eyed Lady,0.008946
1590,Ani DiFranco - Little Plastic Castle (Live 1.25.04),0.008908
1320,Fergie - Glamorous,0.008899
1532,No Age - I Wanna Sleep,0.008852
1298,The Gene Harris Quartet - The Song Is Ended,0.008835
1769,David Grisman & Tony Rice - The Prisoner's Waltz,0.00883
1040,"Boccherini, Luigi - Symphony In D Major, G. 520 (Op. 42)",0.008821
496,Mahalia Jackson - Trouble Of The World,0.008809
1502,Kai Winding - Impulse,0.008807
518,Sonny Rollins - Paradox,0.008803
318,Benny Page - Neck Breaker,0.008787
901,Kidz In The Hall - Ritalin,0.008783
409,Wumpscut - Fear In Your Eyes,0.008771
1599,Milt Jackson - Enigma,0.00877
617,The Crests - Sixteen Candles,0.008762
691,Al Di Meola - Tangata De Alba,0.008757
1447,DJ Drama & Lil' Wayne - Get 'Em,0.008757
326,John Scofield - Drop And Roll,0.008756
1503,Kai Winding - Trombone For Two,0.008748
899,Kidz In The Hall - Dumb*ss Tales,0.008738
1797,Don Carlos & Golo - Tear Drops,0.008736
1841,2Pac (Tupac) - How Do U Want It,0.00873
1142,Lou Blackburn - Secret Love,0.008716
504,Stars Of The Lid - Broken Harbors? Part 1,0.008685
332,Take 6 - Come On,0.008655
225,The Mars Volta - Roulette Dares (The Haunt Of),0.008609
771,John R. Burr - For The Asking,0.008606
1493,ABORTED - Ingenuity In Genocide,0.008571
367,Laurence Juber (Holiday) - Prelude & Silent Night,0.008551
239,Empirical Labs - Turtle Beach (Original Mix),0.008524
1012,"Boccherini, Luigi - Cello Concerto In C Major, G. 477",0.008514
93,Black Sheep - The Choice Is Yours (Album Version),0.008473
185,Chubby Checker - Limbo Rock,0.00847
66,Outkast - The Whole World,0.008449
1744,Nine Inch Nails - The Only Time,0.008419
1207,Pete Fountain - While We Danced At The Mardi Gras,0.008375
922,Rev Theory - Hell Yeah,0.008359
380,Rhianna (Holiday) - It Just Don't Feel Like Xmas (Without You),0.008338
107,Alexander O'Neal (Holiday) - The Christmas Song (Chestnuts Roasting On An Open Fire),0.008295
110,Robert Johnson - Last Fair Deal Gone Down,0.008264
1778,Christina Aguilera (Holiday) - Have Yourself A Merry Little Christmas,0.008252
61,"Funck, David - Suite In D",0.008236
3,Deuter - Coral Gardens,0.008163
1074,Jimmy Somerville - To Love Somebody,0.008159
52,Beres Hammond? Flourgon - Bounce,0.00814
300,Maynard Ferguson - Everybody Moan,0.008131
70,Light This City - Exile,0.008071
550,Jeff Lorber - Chopsticks,0.00807
1265,Dead Confederate - Tortured Artist Saint,0.00807
132,"Rosetti, Antonio - Symphony In G Major, A 40?K 1 No 22",0.008042
2,Jon Schmidt - Solace,0.008034
1614,Public Enemy - Don't Believe The Hype,0.008031
873,The Bronx - False Alarm,0.008017
700,Booker Ervin - Lynn's Tune,0.008003
1820,Sam Bush - Mr. Freddie,0.008002
1308,Compulsion - Rapejacket,0.00797
1712,Z-Ro - Keep On (Chopped & Screwed),0.007937
247,Kaskade - Move For Me,0.007925
1382,"Eddie ""Lockjaw"" Davis - Trane Whistle",0.007901
1153,Patrick Lundy - That's Who He Is (Live),0.00786
1279,Devil Sold His Soul - Between Two Words,0.007845
1839,Kalmah - Withering Away,0.007804
721,"Faure, Gabriel - Sonata For Cello & Piano No. 1 In D Minor, Op. 109",0.007749
360,Assemblage 23 - Damaged,0.007722
256,Fosforito - Nunca Te He Mendtido (Bulerias De Cadiz),0.007682
1525,Marvin Gaye - How Sweet It Is (To Be Loved By You),0.007679
1463,Sever Your Ties - Hand In Hand,0.007654
1096,Patra - Romantic Call,0.00764
451,Arrested Development - Mr. Wendal,0.007587
1862,Nas - Represent,0.007577
915,Dan Crary - On The Fritz,0.007576
408,Mojo Nixon and the Toadliquors (Holiday) - Boogie Woogie Santa Claus,0.007567
1692,Pee Wee Hunt & His Orchestra - Twelfth Street Rag,0.007563
1655,Jake Schepps - Origami,0.00755
1741,Nine Inch Nails - Kinda I Want To,0.007527
129,"Rosetti, Antonio - Symphony In D Major, A 12?K 1 No 12",0.00752
1698,Alter Bridge - Buried Alive,0.007512
752,Tommy Emmanuel - One Mint Julep,0.007484
549,Lone Ranger - Collie Rock,0.007459
753,Tommy Emmanuel - Windy & Warm,0.007423
241,The Kingsmen - Louie Louie,0.007422
1514,Furry Lewis - This Time Tomorrow,0.007391
894,Sonicflood - I Want To Know You (In The Secret),0.007367
1169,Cal Tjader - Sambo Do Suenho,0.007364
1385,Foghat - Dreamer,0.007318
1406,Liquid Mind - Thought Museum,0.007239
1121,Tony Bennett - What A Wonderful World,0.007231
337,Bonerama - Funky Miracle,0.00717
1621,Justifide - Pointing Fingers,0.007162
716,HH - Planetary,0.00716
1194,Guardian - Sister Wisdom,0.007143
12,Deuter - Marfa Lights 2,0.007119
1658,George Acosta - Another Way (Club Mix),0.007112
205,J-Dilla - Crushin' [Instrumental],0.007111
182,Steve Winwood - While You See A Chance,0.00709
1535,Klute - I'll Do Anything (You Want Me To),0.007022
1520,The Pointer Sisters - Jump,0.007019
1659,George Acosta - Precious,0.007016
639,Dean Martin - Memories Are Made Of This,0.006999
866,The Allman Brothers Band - Little Martha,0.006929
961,Broken Social Scene - Stars And Sons,0.006916
502,Fireball Ministry - In The Mourning,0.006908
1832,Zion - Zun Da Da,0.006876
577,Paul Oakenfold - Time Of Your Life (feat. Perry Farrell),0.006868
958,Broken Social Scene - 7?4 (Shoreline),0.006827
1779,Christina Aguilera (Holiday) - The Christmas Song,0.006812
418,Lorie Line - Faith Of Our Fathers,0.006796
329,George Michael - Faith,0.006735
1334,The Beatles - A Day In The Life,0.006734
1824,Soulfly - Babylon,0.006702
1244,Midnight Star - No Parking,0.006699
635,Wolfmother - Colossal,0.006641
304,XTC - Chalkhills And Children,0.006589
690,Al Di Meola - Milonga Del Angel,0.006588
1430,Eric Harringer & John Paul Lacey - Morning Sun,0.006572
1143,Diego El Cigala - Amar Y Vivir,0.006569
1024,"Boccherini, Luigi - String Quartet In D Major, G. 165 (Op. 8?1)",0.006497
1186,David Darling - Lady Child's Dream,0.006493
341,Chick Corea Elektric Band - Beneath The Mask,0.006491
1155,Lindsay Lohan - Rumors,0.006487
395,Albert King - I'll Play The Blues For You (Live),0.006405
1407,Liquid Mind - Breathe In Me,0.006397
1377,Gordon Bok - Herring Croon,0.006394
940,Guns N' Roses - Chinese Democracy,0.006256
1326,The Beatles - A Day In The Life (Love Version),0.006253
91,Robbie Seay Band - Love Wins,0.006215
1225,"Cherubini, Luigi - Symphony In D Major",0.0062
323,John Scofield - A Go Go,0.006198
1458,Del Tha Funkee Homosapien - Burnt (feat. The Hyrogliphics),0.00618
346,Lisa Loeb (Holiday) - Jingle Bells,0.006159
1660,George Acosta - Save Me (Push Remix),0.006108
208,J-Dilla - Take Notice,0.006103
1182,La Sonora Dinamita - La Cortina,0.006092
478,Bill Haley & His Comets - (We're Gonna) Rock Around The Clock,0.006073
58,Classified Project - Resurrection (Original),0.006064
1589,Ani DiFranco - As Is (Live 11.16.03),0.006056
702,Chris Bocast - Quantum Entanglement,0.006036
389,Euge Groove - Get Em Goin',0.006008
1263,Plastic Little - Hola Plastique,0.005955
1594,The Duskfall - Trust Is Overrated,0.005922
1620,Justifide - Escape,0.005885
607,"Chopin, Fryderyk - Etudes (12) for piano, Op. 25, CT. 26-37",0.005872
425,Scorpions - New Generation,0.005833
521,Sonny Rollins - Striver's Row (Live),0.005813
1254,Prince - Controversy,0.005804
172,"Rachmaninov, Sergey - Preludes (10) For Piano, Op. 23",0.005798
278,Otis Spann - Mule Kicking In My Stall,0.005791
414,Glen Brown - Wicked Tumbling Version,0.005764
1859,Nas - Street Dreams,0.005748
1861,Nas - Got Ur Self A...,0.005727
1117,Jazzy Jeff & The Fresh Prince - Summertime '98 (SoulPower Remix),0.00571
20,RJD2 - Get It,0.005701
1661,George Acosta - The Storm,0.005676
1028,"Boccherini, Luigi - String Quartet In G Minor, G. 205 (Op. 32?5)",0.005668
654,Heritage Hall Jazz Band (Holiday) - Silver Bells,0.005655
1604,Milt Jackson - These Foolish Things,0.005641
781,Katalyst - Break Up,0.005581
190,Decal - Some Kind Of Random,0.005579
632,"Couperin, Francois - Ignitum Eloquium Tuum, Motet Verset For 2 Sopranos, 2 Violins & Continuo (4 Versets D'un Motet)",0.005577
328,George Michael - Fastlove (Forthright Edit),0.005554
1558,Sarah McLachlan - Homeless,0.005532
1522,Marvin Gaye - Sexual healing,0.005505
1018,"Boccherini, Luigi - Quintet For Guitar & Strings In D Major (""Fandango""), G. 448 (Arrangement Of String Quintets, G. 270 & 341)",0.005478
1617,Public Enemy - Can't Truss It,0.005451
1437,"John Jacob Niles (Holiday) - Jesus, Jesus, Rest Your Head",0.005446
1161,Robin Bullock - Rigler's March-Rex's Rambles,0.005439
501,Kit McClure Band - One O'clock Jump,0.005431
1180,Don Ross - Give Me Seven Reasons,0.005393
1299,The Gene Harris Quartet - Sweet And Lovely,0.005353
1369,"Boieldieu, Francois-Adrien - Concerto For Harp & Orchestra In C, Op.77",0.005318
1585,Beres Hammond - Who Say (feat. Buju Banton),0.005312
1635,Rihanna - Pon De Replay,0.005286
194,Jackson 5 - Abc,0.005236
188,Dimmu Borgir - Allegiance,0.005224
1743,Nine Inch Nails - Slipping Away,0.005218
301,Maynard Ferguson - The Wailing Boat (Live),0.005211
242,Sound Providers - Autumn's Evening Breeze,0.005201
420,Lorie Line - I Surrender All,0.005201
1192,Guardian - Let It Roll,0.005199
1152,Converge - You Fail Me,0.005184
1548,Toots & The Maytals - Funky Kingston,0.005166
1640,Lauryn Hill - Ex-Factor,0.005157
1127,Christopher Lawrence - Hot Rod,0.005142
1111,"Verdi, Giuseppe - Luisa Miller, Opera",0.005135
1833,Endre - Kallocain (Robert Nickson Remix),0.005127
884,FC Kahuna - Machine Says Yes,0.005115
934,Jackie Wilson - Lonely Teardrops,0.005098
306,Project 86 - Something We Can't Be,0.005091
1603,Milt Jackson - The Song Is Ended,0.005082
1740,Nine Inch Nails - Heresy,0.005079
1608,Ben Webster - Someone To Watch Over Me,0.005075
171,"Rachmaninov, Sergey - Moments Musicaux (6) For Piano, Op. 16",0.005008
1084,AC?DC - Problem Child,0.004974
839,Teddy Wilson - King Porter Stomp,0.004965
310,Binary Finary - 1999,0.004948
1433,Eric Harringer & John Paul Lacey - Romance,0.004947
1501,Kai Winding - Doodlin',0.004944
1292,Donnie McClurkin - Yes You Can,0.004935
1610,Redman - Tonights Da Night,0.004879
1773,David Grisman & Tony Rice - Song For Two Pamelas,0.004877
17,Little Milton - My Back Scratcher,0.004866
1353,James Brown - Funky President,0.004861
147,Paul Horn - Now Hear This,0.004853
163,Leftfield - Swords,0.004847
885,Toshiko Akiyoshi - 52nd St. Theme,0.00483
1016,"Boccherini, Luigi - Minuet in A major, arrangements (after String Quintet in E major, Op.11?5 [aka Op. 13?5], G. 275)",0.004805
491,In Flames - The Hive,0.004779
1448,DJ Drama & Lil' Wayne - Gettin' Some Head,0.004763
1247,Gouryella - Walhalla,0.004727
15,Freddie Jackson - You Are My Lady,0.004707
1106,"Verdi, Giuseppe - Sacred Pieces (4), For Chorus & Orchestra (Quattro Pezzi Sacri)",0.004705
1828,Allure - Rejected,0.00466
1130,Beau Jocque & The Zydeco Hi-Rollers - Chere Mignonne (Dear Cute One),0.004644
971,Roni Size & Reprazent - Brown Paper Bag (Roni Size Full Rap Remix),0.004604
1128,Christopher Lawrence - October's Child,0.004601
1432,Eric Harringer & John Paul Lacey - Nature's Way,0.004599
1136,Roberto Roena - El Pueblo Pide Que Toque,0.004568
230,Shalamar - Make That Move,0.004558
69,"Outkast - So Fresh, So Clean",0.004549
480,Butch Thompson (Holiday) - God Rest Ye Merry Gentlemen,0.004544
680,God-Des - Debate,0.00452
1631,Rihanna - Shut Up And Drive,0.004502
1354,James Brown - Get Up Offa That Thing  (Ali Dee Remix),0.004497
699,Entombed - Full Of Hell,0.004491
465,Frank Cornelius - Brick House,0.004485
53,Beres Hammond? Flourgon - Feel Like,0.004471
769,"Anthony Wonsey Trio - Just You, Just Me",0.004467
1629,Michael Burns - The Ambience,0.004464
651,Justin Timberlake - What Goes Around...?...Comes Around (Interlude),0.004459
694,L.T.D. - Back In Love Again,0.00445
698,Brother Ali - Blah Blah Blah (feat. Slug),0.004419
665,DJ Khaled - Out Here Grindin',0.004406
772,"Baguer, Carlos - Symphony No. 13 In E Flat Major",0.004404
1258,Prince - Let's Work,0.004304
450,Arrested Development - Tennessee,0.004295
1144,"Diego El Cigala - Ana, Dolores Y Aurora",0.004283
1739,Nine Inch Nails - Big Man With A Gun,0.004283
1856,Nas - Ether,0.004255
1809,Marky Ramone - Blitzkrieg Bop,0.004253
497,Margot Meets The Melody Maker - Torch (Extrawelt Remix),0.004226
463,Anita Ward - Ring My Bell,0.004203
505,Stars Of The Lid - Gasfarming,0.004173
130,"Rosetti, Antonio - Symphony In F Major, A 33?K 1 No 24",0.004156
74,Nice & Smooth - Sometimes I Rhyme Slow,0.004149
1260,Mumbles - Prema's Dilema,0.004138
789,Gotan Project - Vuelvo Al Sur,0.00413
810,Powder (Holiday) - Christmas Don't be Late (Chipmunk Song),0.004099
1204,Pete Fountain - Someday Sweetheart,0.004096
1840,2Pac (Tupac) - Against All Odds,0.004079
1095,Kruger Brothers - Up18north,0.004074
388,Willa Ford - I Wanna Be Bad,0.004001
779,Daddy Yankee - Machucando,0.003986
1038,"Boccherini, Luigi - Symphony In B Flat Major, G. 493 (Op. 21?1)",0.003958
255,"Mendelssohn, Fanny - String Quartet In E Flat Major",0.003946
1690,Filter - Welcome To The Fold,0.003929
365,Laurence Juber (Holiday) - God Rest Ye Merry Gentlemen,0.003923
921,"Palmgren, Selim - May Night, For Piano",0.003912
1017,"Boccherini, Luigi - Quintet For Guitar & Strings In C Major (""La Ritirada Di Madrid""), G. 453 (arrangement Of Piano Quintet, G. 409)",0.00391
419,Lorie Line - Norwegian Wood,0.003902
1454,Say Hi To Your Mom - Blah Blah Blah,0.003901
1495,Steve Roach & Robert Rich - Going Inland,0.003843
1396,LFO (Pop) - Summer Girls,0.003839
1633,Rihanna - Don't Stop The Music,0.003826
1413,The Rolling Stones - Complicated,0.003825
23,RJD2 - Solomon Jones,0.003815
1233,Clifford Brown - Brownie Speaks,0.003796
493,Byron Cage - Breathe,0.00377
319,Jimmy Cliff - Look At The Mountains,0.003769
871,Mars Lasar - Untouchable,0.003719
362,Assemblage 23 - Opened,0.003716
1799,Nate Dogg (Holiday) - Be Thankful,0.003707
985,"Beck, Ignaz, Franz - Overture (Sinfonia) In G Minor, Op. 1?1 (Callen 1)",0.00369
1434,Eric Harringer & John Paul Lacey - Ageless,0.003646
1026,"Boccherini, Luigi - String Quartet In E Flat Major, G. 201 (Op. 32?1)",0.003609
198,The Sword - Freya,0.003597
774,"Baguer, Carlos - Symphony No. 16 In G Major",0.003582
649,Justin Timberlake - Like I Love You (feat. Clipse),0.003552
1188,Lee Sykes - Lock Jaw,0.00353
1609,Ben Webster - Tenderly,0.003508
676,The Commodores - Brick House,0.003466
